"jobTitle","company","meanPay"
"Educator","HUNTSVILLE ISD","$58,200/yr"
"Educator","Faith Lutheran Preschool","$40,789/yr"
"Educator","Randolph School","$62,941/yr"
"Educator","Garland Independent School District","$55,086/yr"
"Educator","Bishop Museum","$41,817/yr"
"Educator","Cedar Hill ISD","$58,960/yr"
"Educator","Portland Public Schools","$65,076/yr"
"Educator - Hourly","Milwaukee Public Museum","$16/hr"
"Educator","Indian Prairie School District 204","$65,659/yr"
"Educator","St. John Vianney Regional School","$60,428/yr"
"Educator","Indianapolis Public Schools","$50,076/yr"
"Educator","Archdiocese of St Louis","$28,744/yr"
"Educator","Breakthrough Schools","$38,058/yr"
"Educator","ROADS Charter School","$58,466/yr"
"Educator - Hourly","Avera McKennan Hospital","$16/hr"
"Educator","Bethel University","$31,295/yr"
"Educator","Tippecanoe School Corporation","$25,843/yr"
"Educator","Birmingham Zoo","$32,157/yr"
"Educator","Youfit","$40,987/yr"
"Educator","Stryker","$51,857/yr"
"Educator","Seminole County Public Schools","$40,000/yr"
"Educator - Hourly","Duke University","$30/hr"
"Educator","Pearland ISD","$58,846/yr"
"Educator","Eagle Pass Isd (159-901)","$41,456/yr"
"Educator - Hourly","The Thinkery","$13/hr"
"Educator","Hamilton Southeastern School District","$45,629/yr"
"Educator","Poudre School District","$39,359/yr"
"Educator","WCCUSD","$48,767/yr"
"Educator","NTI (National Telecommunication Institute)","$88,002/yr"
"Educator - Hourly","New York Public Library","$34/hr"
"Educator - Hourly","Esri","$31/hr"
"Educator - Contractor","BBI Group","$60,191/yr"
"Educator - Hourly","Chittenden South Supervisory Union","$17/hr"
"Educator","HealthEquity Inc.","$46,358/yr"
"Educator","University of Tennessee - Knoxville","$45,269/yr"
"Educator","San Jose Job Corps","$48,340/yr"
"Educator","Arlington Community Academy","$43,693/yr"
"Educator","Catharsis Productions","$42,573/yr"
"Educator","Porter & Chester Institute","$69,808/yr"
"Educator - Hourly","CAMBA","$17/hr"
"Educator","Mobile County Public School System","$41,188/yr"
"Educator - Hourly","Professional Tutors of America","$15/hr"
"Educator","FlorenceOne","$48,163/yr"
"Educator","International School of Brooklyn","$20,980/yr"
"Educator - Hourly","Advance Kids","$16/hr"
"Educator","Anita Goodesign","$32,611/yr"
"Educator - Hourly","E.D","$21/hr"
"Educator","Texas State Technical College","$35,000/yr"
"Educator - Hourly Contractor","Right At School","$14/hr"
"Educator","Lowry Park Zoo","$28,777/yr"
"Educator","National Wildlife Federation","$45,075/yr"
"Educator","Asheville City Schools Board of Education","$45,938/yr"
"Educator","ArchDiocese of Chicago","$87,720/yr"
"Educator","The University of Vermont Medical Center","$49,520/yr"
"Educator - Hourly","Asian Americans Advancing Justice","$18/hr"
"Educator","Benefit Cosmetics","$65,343/yr"
"Educator - Hourly","You Need A Budget","$33/hr"
"Educator","Cosco Home & Office Products","$56,156/yr"
"Educator - Hourly","Franklin Discovery Academy","$10/hr"
"Educator","Toledo School for the Arts","$45,910/yr"
"Educator","University of Tennessee","$41,791/yr"
"Educator - Monthly","lululemon","$1,919/mo"
"Educator","Deer Valley Unified School District","$41,064/yr"
"Educator - Hourly","Living Resources","$12/hr"
"Educator","Rose State College","$52,705/yr"
"Educator - Hourly Contractor","Baltimore City Public School System","$31/hr"
"Educator","Worcester Public Schools","$78,676/yr"
"Educator","Manhattan Beach USD","$83,982/yr"
"Educator","New Hope Academy","$37,767/yr"
"Educator","Ascension","$67,182/yr"
"Educator - Hourly","Wildlife Conservation Society","$16/hr"
"Educator","Massillon City Schools","$48,455/yr"
"Educator","Mary Institute Country Day School","$57,662/yr"
"Educator","Archdiocese of Philadelphia","$40,918/yr"
"Educator","Capistrano USD","$110,176/yr"
"Educator - Hourly","Audubon Society of Rhode Island","$13/hr"
"Educator","National Network of Digital Schools","$39,149/yr"
"Educator - Hourly","Broward County Schools","$11/hr"
"Educator","Hickman Mills C-1 School District","$33,568/yr"
"Educator","Pinckney Community Schools","$60,143/yr"
"Educator - Hourly Intern","Hudson River Park Trust","$12/hr"
"Educator - Hourly","LifeStream","$13/hr"
"Educator","American Paradigm Schools","$62,941/yr"
"Educator","Jackson County Public Schools","$54,134/yr"
"Educator","Gersh Academy","$37,000/yr"
"Educator","Arlington Independent School District","$60,332/yr"
"Educator","Platte County R-3 School District","$48,625/yr"
"Educator - Monthly","Hanover County Public Schools","$2,872/mo"
"Educator","Pajaro Valley USD","$64,500/yr"
"Educator","Alief ISD","$57,738/yr"
"Educator - Hourly Contractor","Boulder Museum of Contemporary Art","$25/hr"
"Educator","Next Door Foundation","$37,263/yr"
"Educator","Grants Pass School District 7","$74,537/yr"
"Educator","Genomic Health","$68,333/yr"
"Educator - Contractor","College Achieve Central Charter School","$55,378/yr"
"Educator - Hourly","Buffalo Public Schools","$35/hr"
"Educator","Provo School District","$69,808/yr"
"Educator - Hourly","The Walters Art Museum","$12/hr"
"Educator","Immaculate Heart High School","$58,960/yr"
"Educator","University of Illinois at Urbana-Champaign","$57,223/yr"
"Educator","Providence Health & Services","$52,087/yr"
"Educator","San Bruno Park School District","$42,326/yr"
"Educator","University of Maryland Medical System","$73,560/yr"
"Educator","Art Institute of Chicago","$47,205/yr"
"Educator - Hourly","Sail Academy","$25/hr"
"Educator","Montclair State","$51,756/yr"
"Educator","MIchigan City Area Schools","$59,856/yr"
"Educator","Astec Charter School","$45,035/yr"
"Educator","West Linn-Wilsonville School District","$81,824/yr"
"Educator - Monthly","Liberty County Board of Education","$5,811/mo"
"Educator","Ccboe","$66,355/yr"
"Educator","Stafford County Public School System","$44,058/yr"
"Educator","Fox Valley Technical College","$49,974/yr"
"Educator","Norwin School District","$112,024/yr"
"Educator","City of Savannah","$42,733/yr"
"Educator","Pillager School District 116","$54,807/yr"
"Educator - Hourly","Noggin Builders","$18/hr"
"Educator - Monthly Intern","Louisville Science Center","$1,191/mo"
"Educator","Hinds County School District","$37,057/yr"
"Educator","Glen Cove City School District","$34,152/yr"
"Educator","Legacy Traditional School","$39,862/yr"
"Educator","Cloquet Public Schools","$77,680/yr"
"Educator","National Museum of Mathematics","$37,687/yr"
"Educator","Fort Worth Independent School District","$70,077/yr"
"Educator","Troy University","$41,267/yr"
"Educator","Starkey International","$53,906/yr"
"Educator","Dallas","$21,287/yr"
"Educator - Hourly","Key West Aquarium","$16/hr"
"Educator","UNC Wilmington","$74,630/yr"
"Educator - Hourly","Living Classrooms Foundation","$18/hr"
"Educator - Hourly","Job Corps","$24/hr"
"Educator","SUNY Albany","$43,744/yr"
"Educator","National Association of Home Builders","$71,319/yr"
"Educator","Lake Wales Charter Schools","$44,542/yr"
"Educator","NY State Office of Cultural Education","$104,175/yr"
"Educator - Hourly","Texas Discovery Gardens","$11/hr"
"Educator","School","$43,071/yr"
"Educator","Teach for America","$32,303/yr"
"Educator","Regency Beauty Institute","$108,055/yr"
"Educator - Hourly","Corpus Christi Museum of Science and History","$10/hr"
"Educator","Growing Up Green Charter School","$50,986/yr"
"Educator","Metropolitan State University of Denver","$53,912/yr"
"Educator - Hourly","Savannah Bee","$12/hr"
"Educator - Hourly","Peachtree Childtown","$13/hr"
"Educator","David Posnack Jewish Day School","$52,451/yr"
"Educator - Contractor","New York City Department of Education","$46,400/yr"
"Educator - Hourly","Denver Museum of Nature & Science","$17/hr"
"Educator - Hourly","Orange County High School of the Arts","$48/hr"
"Educator - Hourly","Children's Hunger Alliance","$11/hr"
"Educator","Cheyenne Mountain Zoo","$41,032/yr"
"Educator","Paramount School of Excellence","$57,296/yr"
"Educator","Prime AE Group","$47,869/yr"
"Educator","Allied American University","$53,307/yr"
"Educator","Frisco Independent School District","$59,238/yr"
"Special Education Teacher","Baltimore City Public School System","$79,733/yr"
"Special Education Teacher","New York City Department of Education","$64,757/yr"
"Special Education Teacher","East Baton Rouge Parish Sheriff","$52,502/yr"
"Senior Education Consultant","J. C. Penney","$37,829/yr"
"Special Education Teacher","Caddo Parish Public Schools","$48,783/yr"
"Special Education Teacher","Prince Georges County Public Schools (MD)","$71,645/yr"
"Nurse Educator","Quintiles","$47,760/yr"
"Education Consultant","Sprint","$75,635/yr"
"Lululemon Educator - Hourly","lululemon","$14/hr"
"Special Education Teacher","VI DOE","$46,869/yr"
"Special Education Teacher","GTRR","$43,959/yr"
"Lululemon Educator - Hourly","lululemon","$13/hr"
"Special Education Teacher","Recovery School District","$51,419/yr"
"Special Education Teacher","Houston ISD","$56,266/yr"
"Senior Education Consultant - Hourly","Sephora","$15/hr"
"Special Education Teacher","Jefferson Parish Public School System","$50,046/yr"
"Physical Education Teacher","New York City Department of Education","$51,389/yr"
"Education Consultant","CarMax","$76,485/yr"
"Education Consultant","Cengage","$57,995/yr"
"Education Lead - Hourly","Sephora","$20/hr"
"Special Education Teacher","Chicago Public Schools","$60,677/yr"
"Senior Education Consultant - Hourly","J. C. Penney","$16/hr"
"Special Education Teacher","West Contra Costa USD - Richmond","$64,893/yr"
"Education Consultant","Comcast","$73,140/yr"
"Special Education Teacher","Connections Academy","$46,125/yr"
"Director of Education","Sylvan Learning Centers","$42,159/yr"
"Special Education Teacher","National Heritage Academies","$50,520/yr"
"Educational Recruiter","ITT Technical Institute","$43,228/yr"
"Special Education Teacher","Childcare Network","$42,476/yr"
"Special Education Teacher","Dallas Independent School District","$53,084/yr"
"Special Education Teacher","Tobinworld","$37,076/yr"
"Elementary School Special Education Teacher","Baltimore City Public School System","$81,276/yr"
"Special Education Teacher","Teach for America","$46,860/yr"
"Special Education Teacher","Cobb County School District","$51,575/yr"
"Special Education Teacher","Loudoun County Public Schools","$61,730/yr"
"Health Education Manager","East Mississippi State Hospital","$54,218/yr"
"Special Education Teacher, Elementary School","New York City Department of Education","$68,421/yr"
"Special Education Teacher","Fairfax County Public Schools","$59,235/yr"
"Special Education Teacher","Stafford County Public School System","$70,388/yr"
"Education Manager","Success Academy Charter Schools","$69,882/yr"
"Special Education Teacher","Topeka Public Schools","$49,308/yr"
"Health Education Manager","Professional Placement & Recruitment","$41,121/yr"
"Education Consultant","Teach for America","$70,038/yr"
"Special Education Teacher","School District of Philadelphia","$61,544/yr"
"Special Education Teacher for Elementary School","Bertie County Board of Education","$36,570/yr"
"Special Education Teacher","K12","$39,519/yr"
"Special Education Paraprofessional","New York City Department of Education","$38,799/yr"
"Teacher - Special Education/APC","Baltimore City Public School System","$84,942/yr"
"Education Coordinator","Success Academy Charter Schools","$52,498/yr"
"Middle School Special Education Teacher","New York City Department of Education","$60,374/yr"
"Education Consultant","Aramark","$69,844/yr"
"Special Education Teacher","Norfolk Public Schools","$54,186/yr"
"Special Education Teacher","Los Angeles USD","$61,303/yr"
"Special Education Teacher - Elementary","Baltimore City Public School System","$74,888/yr"
"Special Education Teacher","Pasadena USD","$45,171/yr"
"Special Education Teacher","Hawaii State Department of Education","$50,659/yr"
"Brand Educator - Hourly","Vita Coco","$16/hr"
"Special Education Teacher","Silver Valley Unified School District","$64,201/yr"
"Education Coordinator - Hourly","Bright Horizons Family Solutions","$17/hr"
"Special Education Teacher","Bertie County Board of Education","$34,824/yr"
"Special Education Teacher","San Mateo - Foster City School District","$78,284/yr"
"Seasonal Educator - Hourly","lululemon","$13/hr"
"Special Education Teacher","Gwinnett County Public Schools","$49,536/yr"
"High School Special Education Teacher","Baltimore City Public School System","$73,128/yr"
"Health Educator","Cigna","$65,479/yr"
"Special Education Teacher","DC Public Schools","$64,946/yr"
"Educational Travel Specialist","WorldStrides","$37,650/yr"
"Health Educator","ORAU","$53,532/yr"
"Seasonal Educator - Hourly","lululemon","$13/hr"
"Special Education Teacher, Secondary School","New York City Department of Education","$63,348/yr"
"Special Education Teacher - Secondary School","Bertie County Board of Education","$37,607/yr"
"Special Education Teacher","Montgomery County Public Schools (Maryland)","$57,193/yr"
"Nurse Educator","Teva Pharmaceuticals","$52,663/yr"
"Senior Education Consultant","IBM","$98,952/yr"
"Special Education Teacher","Clark County School District","$44,778/yr"
"Special Education Teacher, Elementary School","Bertie County Board of Education","$37,062/yr"
"Nurse Educator","Publicis Touchpoint Solutions","$63,201/yr"
"Education Manager","Aramark","$64,855/yr"
"Education Consultant","Elsevier","$74,620/yr"
"Community Health Educator","Humana","$41,292/yr"
"Education Consultant","IBM","$81,464/yr"
"Middle School Special Education Teacher","Baltimore City Public School System","$67,947/yr"
"Special Education Teacher","Fulton County Schools","$55,031/yr"
"Special Education Teacher","Austin ISD","$49,398/yr"
"Education Manager","IBM","$70,012/yr"
"Certified Special Education Teacher","Care Resources","$53,169/yr"
"Special Education Teacher","Monterey Peninsula Unified School District","$67,641/yr"
"Special Education Teacher","In-Talage","$60,359/yr"
"Special Education Teacher","Richmond Public Schools","$48,860/yr"
"Special Education Teacher, Secondary School","Garland Independent School District","$51,016/yr"
"Special Education Teacher","Lafourche Parish School Board","$49,284/yr"
"Special Education Teacher","Santa Clara County Office of Education","$83,038/yr"
"Secondary Special Education Teacher","New York City Department of Education","$60,502/yr"
"Special Education Teacher, Elementary School","Chicago Public Schools","$58,538/yr"
"Special Education Teacher","East Side Union High School District - San Jose","$80,623/yr"
"Special Education Teacher","Broward County Schools","$44,058/yr"
"Assistant Professor (Clinician-educator)","Wayne State","$107,386/yr"
"Senior Education Consultant","Paychex","$83,885/yr"
"Special Education Teacher","Ravenswood School District","$77,029/yr"
"Special Education Teacher","San Jose Unified School District","$73,739/yr"
"Education Consultant","ThinkTank Learning","$51,982/yr"
"Special Education Teacher","Orangeburg County Consolidated School District 3","$39,682/yr"
"Special Education Teacher","Wake County Public Schools","$43,643/yr"
"Bilingual Education Teacher","Conroe Independent School District","$58,273/yr"
"Health Educator - Hourly","WebMD Health","$19/hr"
"Education Consultant","Abreon","$77,029/yr"
"Special Education Teacher","Geary County Schools","$48,411/yr"
"Health Educator","Florida Department of Health","$42,141/yr"
"Special Education Assistant - Hourly","Los Angeles USD","$18/hr"
"Special Education Teacher","Atlanta Public Schools","$55,322/yr"
"Education Consultant","MIND Research Institute","$67,385/yr"
"Education Consultant","Allstate","$62,884/yr"
"Special Education Teacher","Ombudsman Educational Services","$47,170/yr"
"Physical Education Teacher","National Heritage Academies","$49,611/yr"
"Special Education Teacher","Arlington Public Schools","$62,346/yr"
"Special Education Teacher","Milwaukee Public Schools","$44,466/yr"
"Special Education Teacher","Palm Beach County School District","$48,241/yr"
"Special Education Teacher","Denver Public Schools","$48,836/yr"
"Childhood Education Teacher","New York City Department of Education","$50,224/yr"
"Special Education Teacher","Alum Rock Union Elementary School District","$87,937/yr"
"Special Education Teacher","Metropolitan Nashville Public Schools","$47,205/yr"
"Special Education Teacher","Northampton County Public Schools","$43,865/yr"
"Special Education Teacher","Eko Multipurpose Center","$41,323/yr"
"Clinical Nurse Educator","IQVIA","$102,473/yr"
"Special Education Teacher","Freeport School District 145","$62,400/yr"
"Retail Educator - Hourly","lululemon","$13/hr"
"Technology Education Agent - Hourly","Geek Squad","$15/hr"
"Diabetes Educator","Novo Nordisk","$103,615/yr"
"Special Education Teacher","Carousel Schools","$50,503/yr"
"Special Education Teacher","La Petite Academy","$36,028/yr"
"Special Education Teacher","Spotsylvania County Schools","$55,065/yr"
"Special Education Teacher","Uncommon Schools","$69,266/yr"
"Special Education Teacher","East Baton Rouge Parish School System","$55,424/yr"
"Health Educator","AmeriHealth Caritas","$49,745/yr"
"Special Education Teacher","Ascend Public Charter Schools","$53,198/yr"
"Special Education-speech Teacher","Therapy Dynamics","$48,150/yr"
"Special Education Classroom Assistant","Chicago Public Schools","$34,221/yr"
"Nurse Educator","American HomePatient","$37,271/yr"
"Technology Education Agent - Hourly","Best Buy","$13/hr"
"Special Education Teacher","Norwalk/ La Mirada USD","$62,802/yr"
"Special Education Teacher","Kindercare","$46,293/yr"
"Special Education Teacher","Comprehensive Kids Developmental School","$53,384/yr"
"Special Education Teacher","San Francisco Unified School District","$63,759/yr"
"Special Education Teacher","Oakland Unified School District","$51,363/yr"
"Special Education Teacher","Duval County Public School","$42,336/yr"
"Special Education Teacher","Mecklenberg County Public School District","$43,902/yr"
"Senior Health Educator","Florida Department of Health","$50,408/yr"
"Special Education Teacher","Special School District","$61,954/yr"
"Special Education Teacher","Shelby County School District","$50,387/yr"
"Special Education Teacher","Charlotte-Mecklenburg Schools","$39,838/yr"
"Special Education Teacher","Boston Public Schools","$68,285/yr"
"Special Education Teacher","Hillsborough County Public Schools","$43,184/yr"
"Nurse Educator - Hourly","Cambridge Global Services","$37/hr"
"Education Consultant","Pearson","$86,512/yr"
"Special Education Teacher","Miami Dade Public Schools","$47,082/yr"
"Special Education Teacher","Cupertino Union School District","$78,315/yr"
"Special Education Teacher","Bright Horizons Family Solutions","$32,307/yr"
"Technology Education Agent - Hourly","Geek Squad","$14/hr"
"Special Education Teacher","The Children's Guild","$57,865/yr"
"Special Education Teacher","Allendale County School District","$51,635/yr"
"Special Education Teacher","Round Rock Independent School District","$47,378/yr"
"Secondary School Special Education Teacher","Baltimore City Public School System","$63,869/yr"
"Special Education Teacher","Camelot Education","$43,566/yr"
"Education Coordinator","Bright Horizons Family Solutions","$40,645/yr"
"Early Childhood Education Teacher","Prince Georges County Public Schools (MD)","$64,561/yr"
"Special Education Teacher","Monterey County Office of Education","$70,535/yr"
"Special Education Teacher, Elementary School","East Baton Rouge Parish School System","$62,608/yr"
"Special Education Teacher","DeKalb County School System","$50,100/yr"
"Health Educator","WebMD Health","$40,854/yr"
"Nurse Educator","VMS Info","$47,464/yr"
"Health Educator","IBM","$62,497/yr"
"Special Education Teacher","Anne Arundel County Public Schools","$52,092/yr"
"Special Education Teacher","Coolidge Unified School District 21","$45,090/yr"
"Special Education - Speech Teacher","Comprehensive Kids Developmental School","$53,384/yr"
"Education Consultant","A'gaci","$55,633/yr"
"Educational Recruiter - Hourly","ITT Technical Institute","$20/hr"
"Special Education Teacher","Inglewood USD","$59,773/yr"
"Nurse Educator","AstraZeneca","$56,877/yr"
"Special Education Teacher","Fort Bend ISD","$58,045/yr"
"Education and Knowledge Consultant","GLOBAL ENTREPRENEURS NETWORK","$70,622/yr"
"Special Education Teacher","Spring Branch Independent School District","$57,093/yr"
"Special Education Teacher","Mastery Charter School","$57,573/yr"
"Consultant, Education","MicroStrategy","$86,498/yr"
"Director of Legal Education","BARBRI","$74,752/yr"
"Education Specialist","Tarek Ibn Ziyad Academy","$26,392/yr"
"Education Coordinator - Hourly","Vatterott Education Centers, Inc.","$20/hr"
"Special Education Teacher","Holmes County School District","$39,878/yr"
"Special Education Paraprofessional","Chicago Public Schools","$34,786/yr"
"Special Education Teacher","Santa Clara Unified School District","$49,634/yr"
"Education Manager","La Petite Academy","$48,516/yr"
"Special Education Teacher, Elementary","Loudoun County Public Schools","$66,919/yr"
"Special Education Teacher","Albuquerque Public Schools","$43,980/yr"
"Special Education Teacher","Achievement First","$64,914/yr"
"Nutrition Educator","Florida Department of Health","$34,038/yr"
"Special Education Teacher","Mount Diablo USD","$57,149/yr"
"Special Education Teacher","Lighthouse Academies","$48,609/yr"
"Health Educator - Hourly","Family Health Centers of San Diego","$18/hr"
"Special Education Teacher","Sunnyvale School District","$69,163/yr"
"Special Education Teacher","KIPP Foundation","$57,614/yr"
"Physical Education Teacher","K12","$38,235/yr"
"Special Education Teacher","TheraCare","$55,288/yr"
"Special Education Teacher, Elementary School","Houston ISD","$55,310/yr"
"Special Education Teacher","Saint Coletta of Greater Washington","$64,153/yr"
"Special Education Teacher","Polk County Public School District","$47,661/yr"
"Health Education Manager","Nurses On Call Home Health And Stafffing","$47,592/yr"
"Special Education Teacher","Pittsburg USD","$79,053/yr"
"Senior Education Consultant","Comcast","$88,620/yr"
"Special Education Teacher","Salinas Union High School District","$83,276/yr"
"School Teacher (Special Education)","Baltimore City Public School System","$82,827/yr"
"Education Coordinator - Hourly","JOANN Stores","$10/hr"
"In Home Educator - Hourly","RB Control Systems","$15/hr"
"Special Education Teacher, Middle School","East Baton Rouge Parish School System","$62,675/yr"
"Educational Assistant - Hourly","Sheppard Pratt Health System","$14/hr"
"Special Education Teacher","Jasper County School District","$54,393/yr"
"Special Education Teacher, High School","Baltimore City Public School System","$73,591/yr"
"Special Education Teacher","Bremond Independent School District","$47,241/yr"
"Special Education Teacher","Avoyelles Parish School Board","$37,443/yr"
"Lululemon Educator - Hourly","lululemon","$13/hr"
"Health Educator - Hourly","Harlem Children's Zone","$22/hr"
"Special Education Teacher","SECEP","$47,460/yr"
"Special Education Teacher","Henrico County Public Schools","$50,043/yr"
"Special Education Teacher","Prince George's County","$55,263/yr"
"Secondary School Special Education Teacher","Northampton County Public Schools","$35,799/yr"
"Physical Education Teacher","VI DOE","$47,639/yr"
"Special Education Assistant - Hourly","Los Angeles USD","$20/hr"
"Health Educator","Health Fitness","$52,827/yr"
"Special Education Teacher, Secondary","Baltimore City Public School System","$78,480/yr"
"Senior Education Consultant","Amplify","$91,650/yr"
"Technology Education Agent - Hourly","Best Buy","$15/hr"
"Physical Education Teacher","Connections Academy","$47,521/yr"
"Physical Education Teacher","Harmony Public Schools","$52,030/yr"
"Special Education Teacher","The Help Group","$56,046/yr"
"Special Education Teacher","Virginia Beach CIty Public Schools","$48,563/yr"
"Education Director","Boys & Girls Clubs of America","$37,814/yr"
"Senior Education Consultant","SAP","$114,335/yr"
"Health Educator","Humana","$44,927/yr"
"Special Education Teacher","Sheppard Pratt Health System","$46,459/yr"
"Education Program Specialist","Arizona Department of Education","$49,427/yr"
"Special Education Teacher","Cypress-Fairbanks ISD","$55,713/yr"
"Nurse Educator","Florida Department of Health","$37,820/yr"
"Patient Education Consultant","ClearChoice Dental Implant Centers","$69,858/yr"
"Physical Education Teacher","Baltimore City Public School System","$66,027/yr"
"Special Education Teacher","Plano ISD","$54,137/yr"
"Special Education Teacher - Conductor","INDIVIDUAL ACHIEVEMENTS ASSOCIATION","$32,706/yr"
"Cosmetology Educator","Aveda Institute","$43,412/yr"
"Physical Education Teacher","Prince Georges County Public Schools (MD)","$68,455/yr"
"Special Education Teacher","Jefferson Elementary School District","$68,435/yr"
"Educational Technologist","Purdue University","$53,080/yr"
"Special Education Teacher, Elementary School","Garland Independent School District","$51,434/yr"
"Health Educator","Community Healthcare Network","$45,525/yr"
"Investment Education Consultant","Fidelity Investments","$79,780/yr"
"Special Education Teacher","Leona Group","$49,395/yr"
"Secondary Education Teacher","Baltimore City Public School System","$86,999/yr"
"Education Program Specialist","US Department of Education","$85,575/yr"
"Special Education Teacher","Henry County (Georgia) Schools","$55,553/yr"
"Bilingual Education Teacher","Aldine Independent School District","$50,763/yr"
"High School Special Education Teacher","Chicago Public Schools","$62,681/yr"
"Special Education Teacher","Antelope Valley Union High School District","$83,845/yr"
"Special Education Teacher","Lewisville Independent School System","$55,946/yr"
"Community Health Educator","Planned Parenthood","$40,795/yr"
"Education Specialist","Navient","$42,735/yr"
"Special Education Teacher","Hollister School District","$66,796/yr"
"Educational Support Consultant","Imagine Learning","$71,432/yr"
"Education Specialist","Cisco Systems","$117,060/yr"
"High School Special Education Teacher","New York City Department of Education","$68,715/yr"
"Special Education Teacher, Middle School","Baltimore City Public School System","$86,772/yr"
"Special Education Teacher","Laradon","$43,129/yr"
"Physical Education Teacher","Leona Group","$52,321/yr"
"Nurse Educator","Anthem","$52,528/yr"
"Special Education Teacher - Elementary School","Bertie County Board of Education","$36,995/yr"
"Special Education Teacher","North East Independent School District","$53,808/yr"
"Education Coordinator","UT Southwestern Medical Center","$51,664/yr"
"Consultant, Education","Mondo Publishing","$101,557/yr"
"Special Education Teacher","Charleston County School District","$45,383/yr"
"Special Education Teacher - Hourly","AlliedMedix Resources","$25/hr"
"Health Educator - Hourly","Prime Healthcare Services","$27/hr"
"Special Education Teacher","Kern County Superintendent of Schools","$74,981/yr"
"Bilingual Educator","White Settlement ISD","$53,321/yr"
"Educational Consultant","Houghton Mifflin Harcourt","$73,659/yr"
"Special Education Teacher","Eagle Academy Public Charter School PCS","$59,144/yr"
"Special Education Teacher","Unique Services Associates","$51,621/yr"
"Special Education Teacher, Elementary School","Prince Georges County Public Schools (MD)","$51,440/yr"
"Special Education Teacher, Middle School","Mecklenberg County Public School District","$38,871/yr"
"Special Education Teacher","WCCUSD","$58,912/yr"
"Education Consultant","Fidelity Investments","$74,756/yr"
"Special Education Teacher","SESI","$44,236/yr"
"Special Education Teacher","Rocketship Public Schools","$60,651/yr"
"Education Consultant","Delta Career Education Corporation","$61,934/yr"
"Assistant Professor, Education","Purdue University","$64,210/yr"
"Seasonal Educator - Hourly Contractor","lululemon","$13/hr"
"Special Education Teacher","Board of Education of Saint Mary's County","$50,715/yr"
"Special Education Teacher for Secondary School","Bertie County Board of Education","$37,607/yr"
"Lululemon Educator - Hourly Contractor","lululemon","$13/hr"
"Special Education Teacher","Devereux Advanced Behavioral Health","$48,003/yr"
"Education Coordinator","Fresenius Medical Care - North America","$80,278/yr"
"Special Education Teacher","Bilinguals","$64,866/yr"
"Special Education Teacher","Baltimore County Public Schools","$52,041/yr"
"Special Education Teacher","Marlboro County School District","$37,866/yr"
"Education Coordinator","University of Maryland Global Campus","$47,248/yr"
"Special Education Teacher","Humble ISD","$54,183/yr"
"Nurse Educator","IQVIA","$99,832/yr"
"Special Education Teacher","Wichita Public Schools","$47,513/yr"
"Community Health Educator - Hourly","Planned Parenthood","$17/hr"
"Health Education Manager","Aga Global Resources Corp","$51,707/yr"
"Educational Assistant - Hourly","Douglas County School District (CO)","$14/hr"
"Special Education Teacher","Spectrum Academy","$41,253/yr"
"Health Education Manager","P & K Of New York Management Services","$52,611/yr"
"Certified Special Education Teacher","New York City Department of Education","$65,353/yr"
"Special Education Teacher","Justice Resource Institute","$46,464/yr"
"Special Education Teacher","SAISD","$53,664/yr"
"Special Education Teacher","San Diego Unified School District","$70,752/yr"
"Educational Tour Consultant","EF Education First","$40,030/yr"
"Special Education Teacher","Dougherty County School System","$48,684/yr"
"Rehabilitation and Health Education Coordinator - Hourly","Samland Health Care","$29/hr"
"Special Education Teacher","Jefferson County Public Schools (Kentucky)","$48,643/yr"
"Higher Education Associate","CUNY (City University of New York)","$91,152/yr"
"Education Consultant","Bright Horizons Family Solutions","$67,599/yr"
"Physical Education Teacher","Le Lycee Francais de Los Angeles","$48,650/yr"
"Special Education","Cupertino Union School District","$61,848/yr"
"Special Education Teacher","Marion School District 2","$49,198/yr"
"Cosmetology Educator - Hourly","Douglas J Companies","$17/hr"
"Special Education Teacher","Childtime Learning Center","$38,274/yr"
"Elementary School Special Education Teacher","Northampton County Public Schools","$36,824/yr"
"Special Education Teacher","Pflugerville Independent School District","$46,575/yr"
"Special Education Teacher","Mesa Public Schools","$41,499/yr"
"Special Education Teacher, Secondary School","Mastery Charter School","$63,917/yr"
"Retirement Education Specialist","J.P. Morgan","$39,129/yr"
"Education Consultant","Blackbaud","$56,160/yr"
"Early Childhood Special Education Teacher(Ecse)","Loving Care","$53,366/yr"
"Retail Educator - Hourly","lululemon","$14/hr"
"Special Education Teacher","Democracy Prep Public Schools","$74,298/yr"
"Special Education Teacher","New Story","$42,199/yr"
"Special Education Teacher","Great Oaks Charter Schools","$58,217/yr"
"Public Programs Educator - Hourly","The Children's Museum of Manhattan","$13/hr"
"Special Education Teacher","Northside Independent School District","$56,378/yr"
"Education Consultant","Raymond James Financial","$68,375/yr"
"Assistant Professor/Clinical Educator","Saint Louis University","$173,036/yr"
"Special Education Teacher","Catapult Learning","$41,016/yr"
"Elementary School Special Education Teacher","Mecklenberg County Public School District","$40,130/yr"
"Special Education Teacher","Chesterfield County Public Schools","$43,688/yr"
"Secondary School Special Education Teacher","Wilson County School System","$34,592/yr"
"Physical Education Teacher","BASIS.ed","$50,360/yr"
"Regional Physical Education and Sports Instructor","North American Sports Camps","$49,299/yr"
"Special Education Teacher","The New England Center for Children","$36,257/yr"
