"jobTitle","company","meanPay"
"Legal Assistant","Paramount Pictures","$54,451/yr"
"Legal Assistant - Hourly","Leopold & Associates (NY)","$16/hr"
"International Legal Consultant","Smith White Sharma & Halpern","$45,815/yr"
"Legal Secretary","Ogletree Deakins Nash Smoak & Stewart P.C.","$69,358/yr"
"Legal Assistant - Hourly","Frenkel Lambert Weiss Weisman and Gordon","$16/hr"
"Legal Writer - Hourly","Binder and Binder","$17/hr"
"Legal Assistant - Hourly","Schiller, Knapp, Lefkowitz & Hertzel, LLP","$16/hr"
"Legal Assistant - Hourly","George Sink, P.A. Injury Lawyers","$14/hr"
"Legal Secretary","Allen & Overy","$86,936/yr"
"Legal Secretary","Dinsmore & Shohl","$56,408/yr"
"Legal Secretary","Segal McCambridge Singer & Mahoney","$64,628/yr"
"Legal Secretary - Hourly","McAnany, Van Cleave & Phillips","$18/hr"
"Legal Secretary","Phillips Lytle","$45,225/yr"
"Legal Analyst II","Sprint","$70,077/yr"
"Legal Assistant","McElroy, Deutsch, Mulvaney & Carpenter","$69,299/yr"
"Legal Support Workers","Dacheng Law Offices","$60,084/yr"
"Legal Secretary","Thompson, Coe, Cousins & Irons","$65,102/yr"
"Legal Editor","LexisNexis Legal & Professional","$73,221/yr"
"Legal Assistant I","Lockheed Martin","$62,423/yr"
"Legal Assistant","Schwabe, Williamson & Wyatt, P.C.","$65,220/yr"
"Legal Assistant","K&L Gates LLP","$69,274/yr"
"Legal Assistant","Twentieth Century Fox","$49,269/yr"
"Legal Assistant","GLG","$47,617/yr"
"Senior Legal Secretary","Lowenstein Sandler","$69,753/yr"
"Legal Secretary","Hinshaw & Culbertson","$43,205/yr"
"Legal Secretary","Holland & Knight","$56,328/yr"
"Legal Administrative Assistant","Akerman","$72,963/yr"
"Legal Assistant","State of Montana","$43,666/yr"
"Legal Assistant","Berger and Green","$29,511/yr"
"Legally Trained Claims Reviewer","BrownGreer","$51,382/yr"
"Legal Specialist","J.P. Morgan","$48,415/yr"
"Legal Secretary","McDermott Will & Emery","$84,069/yr"
"Legal Assistant","Law firm.","$43,897/yr"
"Legal Assistant - Hourly","Mastagni Holstedt, APC","$13/hr"
"Legal Assistant - Hourly","Alleman Hall McCoy Russell & Tuttle","$13/hr"
"Legal Assistant","Patterson Buchanan Fobes & Leitch","$51,859/yr"
"Legal Secretary","Bodman","$55,861/yr"
"Summer Legal","Verizon","$93,616/yr"
"Legal Secretary","Procopio Cory Hargreaves & Savitch","$79,988/yr"
"Foreign Legal Specialist","King & Spalding","$197,197/yr"
"Legal Assistant - Hourly","Stillman Law Office","$12/hr"
"Legal Intern","Alliance Data","$69,151/yr"
"Legal Administrative Assistant - Hourly","Gurstel Law Firm, P.C.","$15/hr"
"Senior Legal Consultant","McGladrey LLP","$81,650/yr"
"Legal Assistant","Leydig, Voit & Mayer","$42,441/yr"
"Legal Assistant - Hourly","Jarvis & Krieger","$36/hr"
"Legal Assistant I","Kirkland & Ellis","$51,856/yr"
"Legal Secretary","Milbank LLP","$74,271/yr"
"Legal Assistant","Bryan Cave Leighton Paisner","$78,249/yr"
"Legal Assistant/Paralegal","Fragomen","$47,000/yr"
"Legal Clerk","K&L Gates LLP","$37,725/yr"
"Legal Secretary","Kelley Drye","$48,420/yr"
"Legal Secretary","Hogan Lovells","$85,278/yr"
"Legal Assistant","Hall Booth Smith, P.C","$41,431/yr"
"Legal Counsel","PayPal","$141,340/yr"
"Legal Assistant","Germer","$58,315/yr"
"Legal Secretary","McCarter","$75,922/yr"
"Legal Secretary","Reinhart Boerner Van Deuren","$58,324/yr"
"Legal Secretary","Weil Gotshal","$85,351/yr"
"Legal Secretary","Foley & Lardner","$59,811/yr"
"Legal Assistant - Hourly","Rosenberg & Associates","$18/hr"
"Legal Assistant","Duane Morris","$69,458/yr"
"Legal Clerk - Hourly","PRA Group","$12/hr"
"Legal Assistant","Ladas & Parry LLP","$39,841/yr"
"Legal Secretary","Vedder Price","$71,345/yr"
"Legal Placement Consultant","Update Legal","$54,626/yr"
"Legal Assistant","Anselmo Lindberg & Associates","$35,316/yr"
"Legal Secretary","McKenna Long & Aldridge","$73,730/yr"
"Litigation Legal Assistant - Hourly","Pierce & Associates","$20/hr"
"Legal Consultant","HCL Technologies","$72,169/yr"
"Legal Secretary","Pryor Cashman","$68,227/yr"
"Legal Secretary - Hourly","Dinsmore & Shohl","$19/hr"
"Legal Secretary","Banner & Witcoff","$68,107/yr"
"Legal Assistant","Clyde & Co","$72,084/yr"
"Senior Legal Counsel","Europ Assistance","$102,526/yr"
"Legal Secretary","Stoel Rives","$63,865/yr"
"Legal Secretary","Stander, Reubens, Thomas and Kinsey","$55,441/yr"
"Foreign Legal Consultant","Sidley Austin","$189,144/yr"
"Legal Assistant","Baron & Budd","$44,926/yr"
"Staff Legal","Allstate","$56,374/yr"
"Legal Assistant - Hourly","Law firm.","$15/hr"
"Legal Administrative Assistant","Willkie Farr","$50,609/yr"
"Legal Assistant","Pollart Miller","$35,744/yr"
"Legal Assistant - Hourly","The Law Offices of Thomas Rutledge","$21/hr"
"Legal Counsel","Hess Corporation","$136,378/yr"
"Legal Secretary","Cravath Swaine","$71,806/yr"
"Legal Assistant - Hourly","Heard & Smith","$14/hr"
"Legal Secretary","Plunkett Cooney","$61,252/yr"
"Legal Secretary","Williams Mullen","$56,757/yr"
"Legal Administrative Assistant - Hourly","Polsinelli","$25/hr"
"Legal Assistant","Albertelli Law","$41,233/yr"
"Associate Legal Counsel","Adobe","$139,630/yr"
"Legal Counsel","Fidelity Investments","$115,916/yr"
"Legal Consultant","Kroll Ontrack","$144,383/yr"
"Legal Assistant","Garan Lucow Miller","$45,178/yr"
"Legal Assistant","Discovery Health Partners","$37,548/yr"
"Legal Clerk - Hourly","Keller, Fishback & Jackson, LLP","$12/hr"
"Legal Assistant","CACI International","$50,714/yr"
"Legal Secretary","Fish & Richardson","$86,251/yr"
"Legal Assistant - Hourly","Aylstock, Witkin, Kreis & Overholtz","$14/hr"
"Legal Analyst II","J.P. Morgan","$65,828/yr"
"Legal Assistant - Hourly","QPWB","$19/hr"
"Legal Secretary","Buchanan Ingersoll & Rooney","$63,733/yr"
"Legal Counsel","NBCUniversal","$128,909/yr"
"Legal Assistant","Defender Association of Philadelpia","$26,808/yr"
"Legal Analyst","Towers Watson","$55,716/yr"
"Legal Counsel","Lycatel","$166,418/yr"
"Legal Assistant","Rich May, P.C.","$35,213/yr"
"Legal Assistant - Hourly","Prommis Solutions, LLC","$16/hr"
"Legal Assistant","Fidelity National Financial","$48,835/yr"
"Legal Assistant","Hupy and Abraham, S.C.","$41,482/yr"
"Legal Researcher (Family Law) - Hourly","Womankind","$24/hr"
"Senior Legal Assistant","Bank of America","$70,848/yr"
"Legal Assistant","Righeimer Martin & Cinquino","$46,617/yr"
"Legal Assistant - Hourly","CARECEN","$16/hr"
"Legal Affairs Researcher","Law Offices of Keshab Raj Seadie","$61,033/yr"
"Legal Assistant","Green and Spiegel","$39,970/yr"
"Legal Assistant","Shapiro & Ingle","$43,384/yr"
"Legal Assistant - Hourly","Phipps Anderson Deacon","$16/hr"
"Legal Assistant","Universal Insurance Holdings","$50,223/yr"
"Legal Consultant","Morgan Stanley","$74,206/yr"
"Legal Assistant","Griffin Alexander","$38,249/yr"
"Legal Counsel","Rovi","$133,599/yr"
"Legal Analyst","J.P. Morgan","$63,710/yr"
"Legal Administrative Assistant","Georgia-Pacific","$48,512/yr"
"Legal Assistant - Hourly","The Pendas Law Firm","$12/hr"
"Legal Assistant","Law Office of Robert B Jobe","$50,480/yr"
"Legal Secretary","Fisher & Phillips","$78,275/yr"
"Legal Assistant","Seyfarth Shaw","$46,946/yr"
"Legal Assistant","US Navy","$45,964/yr"
"Legal Assistant - Hourly","Pierce & Associates","$18/hr"
"Legal Researcher","Sindell Law Offices Pc","$44,453/yr"
"Legal Assistant - Hourly","Charles G. Pitman Attorneys at Law","$15/hr"
"Vice President, Legal Counsel","J.P. Morgan","$144,292/yr"
"Legal Assistant","SmithAmundsen","$56,286/yr"
"Legal Assistant - Hourly","Shapiro & DeNardo","$14/hr"
"In-house Legal Counsel - Australia and Uk","EMPOWERED WIRELESS","$162,632/yr"
"Legal Administrative Specialist","Husch Blackwell","$47,914/yr"
"Legal Secretary","TJ Maxx","$42,925/yr"
"Legal Assistant - Hourly","Law Offices of Zulu Ali","$12/hr"
"Legal Secretary","Bartlett Mcdonough & Monaghan","$44,829/yr"
"Legal Assistant","WW&R","$43,327/yr"
"Senior Legal Counsel","Yahoo","$174,555/yr"
"Legal Assistant","Florida Department of Health","$40,595/yr"
"Legal Assistant","Deasey, Mahoney, Valentini & North","$56,668/yr"
"Legal Administrative Assistant - Hourly","Fox Rothschild","$31/hr"
"Legal Specialist","Dr. Fresh","$44,013/yr"
"Legal Assistant","Loeb & Loeb","$71,779/yr"
"Associate Legal Counsel","Stryker","$133,833/yr"
"Legal Consultant, Level I","HCL Technologies","$41,253/yr"
"Legal Assistant - Hourly","The Ticket Clinic","$14/hr"
"Legal Assistant - Hourly","Butler and Hosch","$15/hr"
"Legal Assistant","Seward & Kissel","$47,433/yr"
"Legal Secretary","Patton & Ryan","$45,681/yr"
"Legal Assistant","IRS","$43,008/yr"
"Legal Assistant","Mayer Brown","$71,795/yr"
"Legal Assistant/Paralegal - Hourly","Fragomen","$19/hr"
"Legal Assistant - Hourly","Samuel I. White, P.C.,","$16/hr"
"Legal Nurse Consultant","Medical Research Consultants","$78,589/yr"
"Legal Assistant","BWW Law Group","$34,737/yr"
"Legal Counsel","Telstra","$151,730/yr"
"Foreign Legal Consultant","Steptoe & Johnson","$127,244/yr"
"Legal Assistant","Jones Day","$56,682/yr"
"Legal Specialist","Google","$106,696/yr"
"Legal Assistant","Weil Gotshal","$64,597/yr"
"Legal Assistant - Hourly","Goldberg Segalla","$19/hr"
"Legal Assistant","Burns White","$58,903/yr"
"Legal Assistant - Hourly","Consumer Law Group","$14/hr"
"Foreign Legal Consultant","TAX HOUSE","$79,475/yr"
"Legal Secretary","Bracewell","$71,854/yr"
"Legal Secretary","Gunderson Dettmer","$72,819/yr"
"Legal Assistant","Goldenberg Law","$42,808/yr"
"Legal Secretary","Adams & Reese","$45,793/yr"
"Legal Secretary","The Hartford","$54,230/yr"
"Legal Assistant I","Florida Department of Health","$42,328/yr"
"Legal Secretary","California Department of Justice","$65,952/yr"
"Senior Legal Advisor","Human Rights Watch","$127,347/yr"
"Legal Assistant - Hourly","Anselmo Lindberg & Associates","$15/hr"
"Legal Analyst","Accenture","$108,092/yr"
"Legal Assistant","Berry Appleman & Leiden","$44,930/yr"
"Legal Assistant","Weitz & Luxenberg","$39,257/yr"
"Legal Assistant - Hourly","Dan Newlin Injury Attorneys","$16/hr"
"Legal Assistant - Hourly","O'Kelley & Sorohan","$14/hr"
"Legal Assistant","Cravath Swaine","$50,090/yr"
"Legal Assistant","Stahancyk, Kent & Hook","$33,971/yr"
"Senior Legal Counsel","Qualcomm","$200,700/yr"
"Legal Specialist","Qualcomm","$73,086/yr"
"Legal Secretary","QPWB","$45,666/yr"
"Legal Assistant","Ankin Law Office","$37,734/yr"
"Legal Secretary","Winstead","$50,875/yr"
"Legal Secretary","Baker Botts","$72,005/yr"
"Legal Secretary","Jones Skelton & Hochuli","$59,179/yr"
"Legal Secretary","Louisiana Department of Justice","$33,252/yr"
"Legal Collector - Hourly","WW&R","$15/hr"
"Legal Analyst","Balestriere Fariello","$42,610/yr"
"Legal Assistant","Cantor Colburn","$62,786/yr"
"Senior Legal Analyst","California Department of Justice","$69,163/yr"
"Legal Assistant - Hourly","Higbee & Associates","$15/hr"
"Legal Assistant - Hourly","Bergquist Law Firm","$15/hr"
"Legal Assistant","Nahon, Saharovich & Trotz","$35,580/yr"
"Legal Assistant - Hourly","Knight Law Group","$18/hr"
"Legal Secretary","Womble Bond Dickinson (US)","$74,804/yr"
"Legal Secretary","Freshfields Bruckhaus Deringer","$80,333/yr"
"Legal Assistant - Hourly","National Litigation Law Group","$17/hr"
"Legal Assistant","National General Insurance","$53,041/yr"
"Legal Assistant","KML Law Group, P.C.","$43,688/yr"
"Legal Assistant - Hourly","Zwicker & Associates","$15/hr"
"Legal Secretary","Wood Smith Henning & Berman","$68,118/yr"
"Legal Assistant - Hourly","Johnson, Blumberg, & Associates","$15/hr"
"Senior Legal Counsel","Fidelity Investments","$141,265/yr"
"Legal Secretary - Hourly","Latham & Watkins","$36/hr"
"Legal Assistant","Baker McKenzie","$49,481/yr"
"Legal Assistant","City of Philadelphia","$42,064/yr"
"Legal Assistant","North Carolina Court System","$36,796/yr"
"Legal Support Representative - Hourly","Black Hills IP","$16/hr"
"Director, Legal Affairs","Scripps Networks Interactive","$205,605/yr"
"Legal Administrative Assistant - Hourly","Mandarich Law Group","$16/hr"
"Legal Secretary","Flaherty Sensabaugh Bonasso","$31,306/yr"
"Legal Assistant","GRANT HERRMANN SCHWARTZ & KLINGER","$55,065/yr"
"Legal Secretary","Best Best & Krieger","$61,115/yr"
"Law Clerk/Foreign Legal Consultant","HARRINGTON LAW ASSOCIATES","$34,114/yr"
"Legal Consultant","Arent Fox","$130,513/yr"
"Legal Assistant - Hourly","Swope Rodante","$14/hr"
"Legal Assistant - Hourly","Hall, Render, Killian, Heath and Lyman","$23/hr"
"Legal Assistant - Monthly","Schneider Caver law Office","$2,641/mo"
"Legal Assistant","Webb Law Firm","$38,084/yr"
"Legal Analyst","Law Offices of Debra G. Speyer","$62,884/yr"
"Senior Legal Analyst","Citi","$89,559/yr"
"Legal Service Specialist - Hourly","DTI","$12/hr"
"Legal Secretary","Williams & Connolly","$60,638/yr"
"Legal Assistant","Dinsmore & Shohl","$47,000/yr"
"Legal Assistant - Hourly","The Law Offices of Dr. Bill LaTour","$13/hr"
"Legal Assistant - Hourly","Law Office of Sandra Ritz","$14/hr"
"Legal Secretary","Bowman and Brooke","$60,838/yr"
"Legal Assistant - Hourly","Pite Duncan, LLP","$18/hr"
"Legal Secretary","Land of Lincoln Legal Assistance Foundation","$29,109/yr"
"Legal Assistant","Deloitte","$64,833/yr"
"Legal Analyst - Contractor","Mindcrest","$43,384/yr"
"Legal Assistant - Hourly","Reinisch Wilson Weier","$23/hr"
"Legal Assistant","Debevoise & Plimpton","$51,612/yr"
"International Legal Specialist","Alticor","$121,544/yr"
"Legal Assistant - Hourly","Robinson Tait","$15/hr"
"Legal Secretary","Mercury General","$67,372/yr"
"Legal Assistant","Steptoe & Johnson","$60,667/yr"
"Foreign Legal Consultant","DLA Piper","$110,482/yr"
"Legal Assistant - Hourly","Cory Watson Attorneys","$12/hr"
"Legal Assistant","State of Florida","$31,536/yr"
"Associate Legal Counsel","ServiceLink","$91,674/yr"
"Legal Administrative Assistant","Kutak Rock","$64,744/yr"
"Legal Assistant","Dovel & Luner","$60,332/yr"
"Legal Secretary - Hourly","Perkins Coie","$39/hr"
"Legal Assistant - Hourly","Shechtman Halperin Savage","$14/hr"
"Legal Analyst","RGP","$66,961/yr"
"Legal Secretary","Tully Rinckey PLLC","$38,516/yr"
"Legal Assistant","PennyMac","$49,738/yr"
"Legal Secretary","Miami-Dade State Attorney's Office","$28,591/yr"
"Legal Assistant - Hourly","American Family Insurance","$21/hr"
"Legal Assistant","Ford Credit","$65,523/yr"
"Principal Legal Counsel","Infosys","$194,767/yr"
"Legal Secretary","Linklaters","$76,245/yr"
"Legal Assistant - Hourly","Gordon & Doner","$16/hr"
"Legal Assistant - Hourly","Carlson Meissner Hart & Hayslett","$13/hr"
"Legal Researcher","Luce Forward","$57,310/yr"
"Legal Consultant","Arc Aspicio","$70,599/yr"
"Legal Secretary - Hourly","Wai & Connor","$17/hr"
"Legal Processor - Hourly","Orlans","$15/hr"
"Legal Administrative Assistant","Progressive Insurance","$36,715/yr"
"Special Legal Consultant","Hogan Lovells","$181,070/yr"
"Legal Assistant","Groom Law Group","$42,573/yr"
"Legal Assistant","Walker Lambe","$37,524/yr"
"Legal Clerk - Hourly","Woods Oviatt Gilman","$15/hr"
"Legal Secretary - Hourly","Robert Half","$20/hr"
"Legal Assistant","Rodier Law Offices","$26,953/yr"
"Legal Counsel","Stryker","$155,885/yr"
"Senior Legal Counsel","Citizens Bank","$152,381/yr"
"Legal Secretary","The Lanier Law Firm","$59,349/yr"
"Legal Secretary","Jeffer Mangels Butler & Marmaro","$78,131/yr"
"Legal Assistant/Paralegal","Law firm.","$43,204/yr"
"Legal Secretary","Ice Miller","$56,298/yr"
"Legal Assistant - Hourly","Florida Foreclosure Attorneys","$13/hr"
"Legal Assistant","Edward Jones","$46,291/yr"
"Foreign Legal Associate","King & Wood Mallesons","$50,057/yr"
"Legal Assistant","Brinks Gilson & Lione","$45,536/yr"
"Foreign Legal Advisor/Claims Manager","Eagle Bulk Shipping","$146,812/yr"
"Legal Assistant","Morrison & Foerster","$105,136/yr"
"Legal Secretary","Loeb & Loeb","$85,180/yr"
"Legal Assistant","Slocumb Law Firm","$38,000/yr"
"Legal Secretary","Tucker Ellis","$69,884/yr"
"Legal Secretary","Fabiani Cohen & Hall","$49,269/yr"
"Legal Secretary","Hopkins and Carley","$83,997/yr"
"Legal Assistant","Rios & Cruz","$35,691/yr"
"Legal Assistant","Shapiro & DeNardo","$31,233/yr"
"Legal Tech - Hourly Intern","Thomson Reuters","$24/hr"
"Legal Assistant","Brown & Crouppen","$37,663/yr"
"Legal Assistant","Nixon Peabody","$78,264/yr"
"Legal Assistant II","Google","$79,164/yr"
"Legal Secretary","Venable LLP","$97,354/yr"
"Legal Assistant","Cardelli Lanfear","$44,778/yr"
"Legal Assistant - Hourly Contractor","Discovery Health Partners","$17/hr"
"Legal Assistant","Boyd & Jenerette","$38,750/yr"
"Legal Assistant","Federal Public Defenders","$51,749/yr"
"Senior Legal Assistant","Zurich North America","$77,862/yr"
"Legal Assistant","Wilkes Artis, Chartered","$57,797/yr"
"Legal Administrative Assistant","Carlton Fields","$45,995/yr"
"Legal Secretary","Morgan and Morgan","$40,968/yr"
"Legal Researcher - Hourly Contractor","Thomson Reuters","$20/hr"
"Legal Secretary","Severson & Werson","$75,581/yr"
"Legal Secretary","Steptoe & Johnson","$80,585/yr"
"Legal Secretary","Sedgwick Law","$81,936/yr"
"Legal Assistant - Hourly Contractor","Google","$25/hr"
"Legal Administrative Assistant","Barnes & Thornburg","$89,166/yr"
"Legal Support Workers","Scully, Scott, Murphy & Presser A Professional","$98,599/yr"
"Legal Writer - Hourly","EDUARDO FERNANDEZ, P.A.","$17/hr"
"Senior Legal","Thomson Reuters","$83,107/yr"
"Legal Secretary","McDonald Hopkins LLC","$56,582/yr"
"Legal Assistant - Hourly","Powers Friedman & Linn","$14/hr"
"Foreign Legal Consultant","CG ABOGADOS","$75,566/yr"
"Legal Assistant","Brown Sims PC","$48,515/yr"
"Foreign Legal Advisor","Haynes and Boone","$136,185/yr"
"Legal Assistant","McAngus, Goudelock & Courie","$50,000/yr"
"Legal Administrative Assistant","Altshuler Berzon","$44,000/yr"
"Foreign Legal Consultant","Haynes and Boone","$105,871/yr"
"Legal Secretary","Clifford Chance","$79,315/yr"
"Legal Assistant - Hourly","Wilkes & McHugh","$18/hr"
"Legal Advisor","ABC Distributing","$43,983/yr"
"Legal Assistant","Liberty Mutual Insurance","$61,693/yr"
"Legal Clerk - Hourly","King County","$19/hr"
"Legal Secretary","IBM","$49,597/yr"
"Legal Assistant","Marcari, Russotto, Spencer & Balaban","$31,875/yr"
"Legal Assistant","Warner Music","$47,777/yr"
"Legal Assistant, Senior Case Tech","Social Security Administration","$42,940/yr"
"Legal Consultant","Oracle","$78,779/yr"
"Legal Assistant II","Buckley Madole","$56,893/yr"
"Legal Assistant - Hourly","Clarfield Okon Salomone & Pincus","$18/hr"
"Legal Administrative Assistant","Strasburger & Price","$62,586/yr"
"Legal Assistant","Ropes & Gray","$72,294/yr"
"Legal Secretary","Fredrikson & Byron","$59,999/yr"
"Foreign Legal Consultant","Microsoft","$162,548/yr"
"Senior Legal Counsel","Waste Management","$141,221/yr"
"Research Attorney/Foreign Legal Specialist","Dickinson Wright","$122,985/yr"
"Senior Legal Analyst","Astreya Partners","$65,907/yr"
"Legal Assistant - Hourly","BWW Law Group","$15/hr"
"Special Legal Consultant","D T B Associates","$133,910/yr"
"Legal Assistant","Sheppard Mullin","$87,579/yr"
"International Legal Consultant","Ecu Associates P.C.","$59,807/yr"
"Legal Secretary","Henrico County, VA","$35,729/yr"
"Legal Assistant","Venable LLP","$82,483/yr"
"Legal Secretary","Mendes & Mount","$47,301/yr"
"Legal Secretary","Leydig, Voit & Mayer","$37,852/yr"
"Senior Legal Secretary","Paul Hastings","$88,402/yr"
"Legal Assistant","Chamberlain Hrdlicka","$67,186/yr"
"Legal Assistant","Goldberg Segalla","$59,144/yr"
"Legal Assistant - Hourly","Milstead & Associates","$17/hr"
"Legal Director","Yahoo","$183,871/yr"
"Legal Translator - Hourly","Lexolution","$41/hr"
"Legal Secretary - Hourly","Hughes & Coleman","$16/hr"
"Legal Consultant - Hourly","Law Offices of Spar & Bernstein P.C.","$18/hr"
"Legal Assistant - Hourly","Shelly Leeke Law Firm","$15/hr"
"Legal Secretary","Herrick, Feinstein LLP","$83,982/yr"
"Legal Fellow","American Civil Liberties Union","$56,183/yr"
"Legal Secretary","Branton & Wilson","$57,116/yr"
"Legal Assistant - Hourly","SouthLaw, P.C.","$16/hr"
"Legal Analyst","Chevron","$103,371/yr"
"Legal Secretary","Grayrobinson PA","$56,582/yr"
"Legal Secretary","Tarter Krinsky & Drogin","$53,839/yr"
"Legal Assistant","Harris Wiltshire & Grannis","$41,467/yr"
"Administrative Assistant/Legal","Kellogg, Hansen, Todd, Figel & Frederick","$62,566/yr"
"Legal Secretary","Hunton & Williams","$83,689/yr"
"Business & Legal Affairs Assistant - Hourly","Creative Artists Agency","$14/hr"
"Legal Secretary","Dewey & LeBoeuf","$64,840/yr"
"Legal Assistant - Hourly","Groelle & Salmon","$16/hr"
"Legal Assistant - Hourly","Law Offices of Popkin & Rosaler","$18/hr"
"Legal Assistant - Hourly","Miller Mayer","$24/hr"
"Legal Counsel","DLL","$100,040/yr"
"Content Legal Associate - Hourly Intern","Thomson Reuters","$18/hr"
"Legal Secretary","AIG","$58,441/yr"
"Legal Assistant","NBCUniversal","$50,591/yr"
"Legal Administrative Assistant","Fennemore Craig PC","$60,751/yr"
"Legal Counsel","Commonwealth of Massachusetts","$78,249/yr"
"Legal Analyst","Freddie Mac","$83,690/yr"
"Financial Legal Specialist","Broadstreet Group","$51,845/yr"
"Legal Secretary","Kohl's","$48,995/yr"
"Legal Assistant","Squire Patton Boggs","$68,914/yr"
"Legal Assistant","LegalZoom","$52,985/yr"
"Legal Assistant - Hourly","Collection At Law","$15/hr"
"Legal Analyst","Verizon","$53,543/yr"
"Legal Administrative Assistant","Franklin & Prokopik","$41,005/yr"
"Legal Secretary","Vinson & Elkins","$65,365/yr"
"Senior Legal Counsel","SunEdison","$163,038/yr"
"Legal Secretary","Texas Attorney General","$40,514/yr"
"Legal Analyst - Hourly Contractor","Thomson Reuters","$26/hr"
"Legal Secretary","Husch Blackwell","$55,478/yr"
"Foreign Legal Specialist","Winston & Strawn","$177,782/yr"
"Legal Assistant/Paralegal - Hourly","Zwaik, Gilbert & Associates","$19/hr"
"Legal Assistant","Robertson Anschutz & Schneid","$32,777/yr"
"Legal Secretary","Porter & Hedges","$52,822/yr"
"Legal Assistant - Hourly","Hoglund, Chwialkowski & Mrozik","$14/hr"
"Legal Administrative Assistant","Shearman & Sterling","$77,226/yr"
"Legal Assistant","Jones Skelton & Hochuli","$57,105/yr"
"Legal Assistant","Lydecker Diaz","$59,140/yr"
"Legal Assistant","Rosenberg & Associates","$48,455/yr"
"Legal Secretary","Shulman, Rogers, Gandal, Pordy & Ecker, PA","$64,687/yr"
"Legal Assistant","State of Tennessee","$41,930/yr"
"Legal Assistant","Cooney & Conway","$43,712/yr"
"Legal Secretary","Katten","$68,377/yr"
"Legal Secretary","Ballard Spahr","$54,122/yr"
"Legal Secretary","Stinson Morrison Hecker","$58,817/yr"
"Legal Counsel","Shell","$151,883/yr"
"Legal Assistant","Rissman, Barrett, Hurt, Donahue & McLain","$49,532/yr"
"Legal Secretary - Hourly","Franklin D. Azar & Associates, PC","$17/hr"
"Legal Assistant","Alexander Shunnarah Injury Attorneys","$31,662/yr"
"Legal Assistant","Davidson Davidson & Kappel","$36,660/yr"
"Legal Secretary/Legal Assistant","Wilson Sonsini Goodrich & Rosati","$67,642/yr"
"Legal Assistant - Hourly","Maney, Gordon, Zeller, PA","$18/hr"
"Legal Secretary","Faegre Baker Daniels","$51,749/yr"
"Legal Assistant","Chung, Malhas & Mantel","$21,562/yr"
"Legal Assistant","Immigration Center for Women and Children","$37,814/yr"
"Legal Consultant (Mexican Law)","Chadbourne & Parke","$173,024/yr"
"Senior Legal Assistant","Sanford Heisler Sharp","$48,407/yr"
"Legal Assistant","Eckert Seamans Cherin & Mellott","$62,941/yr"
"Legal Counsel and Chief Compliance Officer","SG Asset Management","$242,767/yr"
"Legal Secretary","O'Melveny & Myers","$82,389/yr"
"Legal Assistant","Davis, Malm & D'Agostine","$70,835/yr"
"Foreign Legal Consultant","Chiomenti Studio Legale","$88,226/yr"
"Senior Legal Counsel","Hewlett Packard Enterprise | HPE","$168,636/yr"
"Legal Counsel","NICE Actimize","$141,707/yr"
"Legal Administrative Assistant","Winthrop & Weinstine, P. A.","$52,451/yr"
"Legal Assistant - Hourly","Shindler & Joyce","$14/hr"
"Legal Assistant - Hourly","Solomon and Solomon P.C.","$13/hr"
"Legal Assistant - Hourly","Stern & Eisenberg PC","$17/hr"
"Legal Account Manager","Ricoh","$42,646/yr"
"Assistant Vice President - Legal","Extell","$182,047/yr"
"Legal Assistant","Boston Properties","$70,941/yr"
"Legal Assistant","Preti Flaherty","$63,547/yr"
"Legal Editorial ASsistant - Hourly Intern","O'Connor's","$17/hr"
"Legal Counsel","Amicorp","$168,238/yr"
"Legal Clerk","Richard S Gendler & Associates P A","$41,516/yr"
"Director of Legal Recruitment","Special Counsel","$52,054/yr"
"Legal Assistant","Law Offices of Siegel Wang & Associates","$55,714/yr"
"Legal Writer - Hourly","Hudson Legal","$17/hr"
"Legal Administrative Assistant - Hourly","Barnes & Thornburg","$28/hr"
"Legal Secretary","La Follette Johnson","$66,027/yr"
"Foreign Legal Counsel","Centurion Air Cargo","$69,267/yr"
"Legal Analyst","Golden LivingCenters","$64,744/yr"
"Legal Secretary","Brownstein Hyatt Farber Schreck","$69,808/yr"
"Legal Secretary","Epstein Becker & Green","$83,592/yr"
"Legal Assistant","US Department of Labor","$52,208/yr"
"Legal Assistant","BatesCarey","$70,139/yr"
"Legal Secretary","Kasowitz, Benson, Torres & Friedman","$68,304/yr"
"Legal Secretary","Stites & Harbison","$49,466/yr"
"Legal Secretary","Swift, Currie, McGhee & Hiers, LLP","$64,613/yr"
"Legal Secretary - Hourly","GEICO","$18/hr"
"Legal Assistant","Feld Entertainment","$48,605/yr"
"Legal Secretary","Simpson Thacher","$100,046/yr"
"Legal Secretary","Luse Gorman Pomerenk & Schick, PC","$69,948/yr"
"Legal Assistant","Chevron","$64,275/yr"
"Legal Support Workers - Hourly","The Yerman Group","$21/hr"
"Legal Assistant - Hourly","Parmele Law Firm","$13/hr"
"Legal Assistant - Hourly","Brock & Scott, PLLC","$12/hr"
"Legal Assistant - Hourly","The Strems Law Firm","$14/hr"
"Legal Assistant - Hourly","Buckley Madole","$16/hr"
"Legal Advisor","Agri Commodity Trade","$43,256/yr"
"Legal Secretary","Burr & Forman","$46,219/yr"
"Legal Assistant - Hourly","Barron & Newburger","$19/hr"
"Legal Assistant - Hourly","Binder and Binder","$14/hr"
