"Name","Company","State","City","Salary","Location","Url"
"Senior Engineer Backend (3-6 month contract)","RAB Lighting","NY","New York","$125k-$152k","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1703&ao=663106&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_83be67f3&cb=1573025456619&jobListingId=3386728875"
"TEST ENGINEER-INTERMEDIATE - CARE MANAGER OPERATIONS","Presbyterian Healthcare Services","NM","Albuquerque","$51k-$76k","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=1704&ao=213252&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_67972cd1&cb=1573025456620&jobListingId=3377802383"
"Consultant - Front End Web Engineer (Angular), Leading FinTech PaaS","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1705&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_05165cf4&cb=1573025456621&jobListingId=3399012549"
"Senior Software Engineer","Hedera Hashgraph","TX","Richardson","","Richardson, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=1706&ao=688027&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_9c3b914a&cb=1573025456622&jobListingId=3386468899"
"Lead Cloud Reliability Engineer for AI Company","Andiamo Partners","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1707&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_cb2542a4&cb=1573025456623&jobListingId=3399012603"
"Site Reliability Engineer for Disruptive Travel Ecommerce","Andiamo Partners","MA","Boston","","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1708&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_fe0c2b1a&cb=1573025456624&jobListingId=3353485402"
"Software Engineer for Quantitative Insurance Platform (Any OO) - Systematic Hedge Fund","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1709&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8d7ae5bc&cb=1573025456625&jobListingId=3389787195"
"Senior React Front End Engineer","Agero","CA","San Francisco","$117k-$147k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1710&ao=749619&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e03abcb8&cb=1573025456626&jobListingId=3385408382"
"Senior Engineer-SSD Level of NAND Characterization","SK hynix America","CA","San Jose","","San Jose, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1711&ao=807609&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7a0671e8&cb=1573025456627&jobListingId=3182103466"
"Software Engineer - Platform Team - Systematic Hedge Fund","Andiamo Partners","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=1712&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_59ad6dbb&cb=1573025456627&jobListingId=3353485262"
"Full-Stack Software Engineer, Machine Learning Platform for Leading Cloud Data PaaS","Andiamo Partners","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=1713&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_3ac1ca5a&cb=1573025456628&jobListingId=3353485464"
"Temporary - Sr. Software Test Engineer","Prometheus Laboratories Inc.","CA","San Diego","$91k-$124k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1714&ao=677205&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_960991db&cb=1573025456629&jobListingId=3390531697"
"TEST ENGINEER-SENIOR - CARE MANAGER OPERATIONS","Presbyterian Healthcare Services","NM","Albuquerque","$53k-$78k","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=1715&ao=213252&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_80c21d78&cb=1573025456630&jobListingId=3377807472"
"Sr. Java/APEX Software Engineer","Bridgeline Digital","NY","Woodbury","$61k-$107k","Woodbury, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1716&ao=658875&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_6856811c&cb=1573025456631&jobListingId=3214498995"
".NET Software Engineer","Bridgeline Digital","NY","Woodbury","$64k-$113k","Woodbury, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1717&ao=658875&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_859920af&cb=1573025456632&jobListingId=3214498949"
"Digital Signal Processing Engineer II","Cosmic AES","CO","Colorado Springs","","Colorado Springs, CO","https://www.glassdoor.com/partner/jobListing.htm?pos=1718&ao=727625&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_3b223115&cb=1573025456634&jobListingId=3337220008"
"Senior Devops Engineer- Disruption Lab","Andiamo Partners","CT","Westport","","Westport, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=1719&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_6d287925&cb=1573025456634&jobListingId=3399012570"
"Software Engineer - TS/SCI Required","Synergist Computing","MD","Annapolis Junction","","Annapolis Junction, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=1720&ao=757671&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_6cf367ee&cb=1573025456635&jobListingId=3330319297"
"Software Development Engineer in Test (SDET), Hedge Fund","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1721&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5dfcae08&cb=1573025456636&jobListingId=3353485959"
"Senior Principal Engineer Network Security","tokenvault LLC","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1722&ao=752760&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_49a60934&cb=1573025456637&jobListingId=3324229451"
"Senior Full Stack Engineer, AI Innovation Startup","Andiamo Partners","CA","Oakland","","Oakland, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1723&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e81c283f&cb=1573025456638&jobListingId=3353486812"
"Sr. Software Engineer","TMP WORLDWIDE","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1724&ao=493756&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e3105efb&cb=1573025456639&jobListingId=3305498912"
"Machine Learning Engineer for #1 Auto Ecommerce","Andiamo Partners","MA","Cambridge","","Cambridge, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1725&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7c63d96b&cb=1573025456640&jobListingId=3353485747"
"Senior Front End Engineer at Top E-Commerce Website","Andiamo Partners","NJ","Hoboken","","Hoboken, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=1726&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_721c1266&cb=1573025456641&jobListingId=3399012542"
"Software Engineer lll (Stargate)","Assured Information Security","NY","Rome","$61k-$106k","Rome, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1727&ao=684863&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5481695f&cb=1573025456642&jobListingId=3391259454"
"Consultant - Senior C++ Engineer (Feeds), Leading FinTech PaaS","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1728&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_45089bf4&cb=1573025456643&jobListingId=3399012535"
"Senior Data Engineer, Leading Digital Streaming Company","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1729&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_346a35a9&cb=1573025456643&jobListingId=3353486745"
"Consultant, Senior Python Engineer (Enterprise Controls), Leading FinTech PaaS","Andiamo Partners","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1730&ao=737412&s=58&guid=0000016e3f9f98279ab600f8a3348495&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_fc3e2d00&cb=1573025456644&jobListingId=3399012537"
"Back-End Software Engineer","Conductor","NY","New York","$93k-$154k","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1801&ao=656628&s=149&guid=0000016e3f9fa7b1a6e70d69ab807acb&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_00297afc&cb=1573025459981&jobListingId=3379102511"
"Senior Reliability Engineer","Western Digital","CA","Milpitas","$97k-$130k","Milpitas, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1802&ao=61138&s=149&guid=0000016e3f9fa7b1a6e70d69ab807acb&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9a71aca3&cb=1573025460248&jobListingId=3322532367"
"Network Engineer","Carousel Industries","RI","Warwick","$40k-$65k","Warwick, RI","https://www.glassdoor.com/partner/jobListing.htm?pos=1801&ao=671054&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_daf4ba11&cb=1573025460249&jobListingId=3380865323"
"Senior Software Engineer","Cogo Labs","MA","Cambridge","$95k-$115k","Cambridge, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1802&ao=735883&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_43b1d42d&cb=1573025460250&jobListingId=3100470103"
"Senior React Front End Engineer","Swoop","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1803&ao=749619&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_354b43bc&cb=1573025460252&jobListingId=3373682537"
"Software Engineer","ALK Technologies","NJ","Princeton","$61k-$106k","Princeton, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=1804&ao=672568&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_65b290d9&cb=1573025460253&jobListingId=3334030998"
"Network Engineer IV","Equity Trust Company","OH","Westlake","$64k-$102k","Westlake, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=1805&ao=652146&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_122daf8d&cb=1573025460255&jobListingId=3338755746"
"Civil Engineer","Gerlitz Engineering Consultants","OR","Grants Pass","","Grants Pass, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=1806&ao=790291&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_1981eca0&cb=1573025460257&jobListingId=3377991881"
"Senior Software Development Engineer, (AWS/DevOps) Developer Tools","Workday","CA","Pleasanton","$132k-$168k","Pleasanton, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1807&ao=615593&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_b753d3b3&cb=1573025460258&jobListingId=3362210905"
"Software Engineer - C# .Net","Sila Solutions Group","CT","Shelton","$57k-$99k","Shelton, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=1808&ao=721714&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_460c1f1f&cb=1573025460260&jobListingId=3336463058"
"Product Support Engineer","root9B, LLC","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=1809&ao=684105&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_2fbbccb9&cb=1573025460261&jobListingId=3132621892"
"Sr Software Engineer","Cengage","OH","Mason","$73k-$125k","Mason, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=1810&ao=253278&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f3d88bcd&cb=1573025460263&jobListingId=3327038174"
"Site Reliability Engineer","Build.com","CA","Chico","","Chico, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1811&ao=730018&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d2e8c488&cb=1573025460264&jobListingId=3326954710"
"AppD Senior Devops Engineer","AppDynamics","CA","San Francisco","$147k-$194k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1812&ao=190924&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_b051b36f&cb=1573025460266&jobListingId=3408535375"
"devOPs, Site Reliability Engineer","divvyDOSE","IL","Chicago","$70k-$109k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1813&ao=796830&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_042f3451&cb=1573025460267&jobListingId=3389523938"
"Application Engineer, Manufacturing Solutions - Greater Boston","Computer Aided Technology","MA","Lowell","$48k-$74k","Lowell, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1814&ao=671215&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_6533bd90&cb=1573025460269&jobListingId=3394425149"
"Flight Controls Software Engineer","My Job Tank","CA","Santa Clara","$180k-$200k","Santa Clara, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1815&ao=495863&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_4fe19641&cb=1573025460271&jobListingId=3150008378"
"Application Support Developer / Site Reliability Engineer II","TD Ameritrade","NE","Omaha","$64k-$100k","Omaha, NE","https://www.glassdoor.com/partner/jobListing.htm?pos=1816&ao=73432&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_1af443da&cb=1573025460272&jobListingId=3380127390"
"Sr Principal Engineer - Global Plastics Technology","Vyaire Medical","CA","Irvine","","Irvine, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1817&ao=482964&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_ac1e24ef&cb=1573025460273&jobListingId=3321890244"
"AV Sales Engineer - New England","Carousel Industries","MA","Boston","$62k-$92k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1818&ao=671052&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_07f115bb&cb=1573025460274&jobListingId=3356427108"
"Sr. React JavaScript Engineer","Momentum (IN)","IN","Fishers","$80k-$130k","Fishers, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1819&ao=747861&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_cb3f224b&cb=1573025460275&jobListingId=3394933651"
"Hydraulics Systems Engineer 3","Crown Equipment Corporation","OH","New Bremen","$73k-$141k","New Bremen, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=1820&ao=246619&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_2b33540e&cb=1573025460276&jobListingId=3405800545"
"Senior Full-Stack Engineer, Targeting","VideoAmp","CA","Los Angeles","","Los Angeles, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1821&ao=791535&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_fabb1acc&cb=1573025460277&jobListingId=3379396379"
"Agile Full Stack Software Engineer","Intelligent Medical Objects","IL","Rosemont","$62k-$108k","Rosemont, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1822&ao=686803&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_09e0a2ff&cb=1573025460278&jobListingId=3100727125"
"CNC Machinist","Sparta Evolution","WA","Kent","","Kent, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=1823&ao=791825&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_1180dd7b&cb=1573025460279&jobListingId=3380257664"
"Advanced Cyber Security Engineer","Decisive Analytics","CO","Colorado Springs","$93k-$127k","Colorado Springs, CO","https://www.glassdoor.com/partner/jobListing.htm?pos=1824&ao=653978&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_af6bab0b&cb=1573025460280&jobListingId=3342872680"
"Virtual Construction Engineer","Pepper Construction","IN","Indianapolis","$61k-$86k","Indianapolis, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1825&ao=732255&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_744e9743&cb=1573025460281&jobListingId=3330066997"
"Senior Front End Engineer for Social and Email Composers","GoDaddy","","Arizona","","Arizona","https://www.glassdoor.com/partner/jobListing.htm?pos=1826&ao=116611&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e1c96007&cb=1573025460282&jobListingId=3393977084"
"Java Software Engineer","Leclanché","IN","Anderson","","Anderson, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1827&ao=685457&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_2486732e&cb=1573025460283&jobListingId=3132741519"
"Infrastructure and Security Engineer","Network Security Systems Plus","GA","Atlanta","$69k-$95k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1828&ao=754971&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_af46e2ba&cb=1573025460284&jobListingId=3319693087"
"QA Automation Engineer","Merchant e-Solutions","GA","Atlanta","$85k-$119k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1829&ao=658450&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_50be056a&cb=1573025460285&jobListingId=3379340017"
"Principal Software Engineer Tax Knowledge Engine Platform (C++/Java)","Intuit","CA","San Diego","$140k-$202k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1830&ao=701774&s=58&guid=0000016e3f9fa7b1b9d21acac6b185c9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8d0b514a&cb=1573025460286&jobListingId=3393325794"
"Principal AI Engineer - Supply Chain & Merchandising","Target","CA","Sunnyvale","","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1901&ao=103670&s=149&guid=0000016e3f9fb5aebe2e8cf8a0090529&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8462c250&cb=1573025463456&jobListingId=3407939851"
"Product Development Engineer","PrincePerelson & Associates","ID","Idaho Falls","$50k-$68k","Idaho Falls, ID","https://www.glassdoor.com/partner/jobListing.htm?pos=1902&ao=728156&s=149&guid=0000016e3f9fb5aebe2e8cf8a0090529&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_64c21a57&cb=1573025463463&jobListingId=3375281099"
"Java Software Engineer","Leclanché","IN","Anderson","","Anderson, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1901&ao=685457&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_48ffbda2&cb=1573025463464&jobListingId=3132741519"
"Infrastructure and Security Engineer","Network Security Systems Plus","GA","Atlanta","$69k-$95k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1902&ao=754971&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_3094e7d5&cb=1573025463466&jobListingId=3319693087"
"QA Automation Engineer","Merchant e-Solutions","GA","Atlanta","$85k-$119k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1903&ao=658450&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_cf6c0005&cb=1573025463467&jobListingId=3379340017"
"Principal Software Engineer Tax Knowledge Engine Platform (C++/Java)","Intuit","CA","San Diego","$140k-$202k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1904&ao=701774&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_0880b5e3&cb=1573025463468&jobListingId=3393325794"
"Solutions Engineer","My Job Tank","CA","San Mateo","","San Mateo, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1905&ao=495863&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_d53228f4&cb=1573025463469&jobListingId=3357147803"
"Platform Engineer","Priority Payment Systems","GA","Alpharetta","$48k-$79k","Alpharetta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1906&ao=802026&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f8c05377&cb=1573025463470&jobListingId=3356873568"
"Senior Network Engineer","Omnicom Group","NJ","Jersey City","","Jersey City, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=1907&ao=797987&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ec383df4&cb=1573025463471&jobListingId=3391362957"
"Staff Software Engineer, Application","Walmart eCommerce","CA","Sunnyvale","$105k-$143k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1908&ao=769403&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7107bd67&cb=1573025463472&jobListingId=3322565424"
"IT Software Engineer","Denny's","SC","Spartanburg","$61k-$113k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=1909&ao=373693&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_21d0be19&cb=1573025463473&jobListingId=3376174546"
